source,target,dataset
noikana joni,eres tan engreída.,flashcards
ointikoma jaweki,es tan improbable.,flashcards
kikini benotariki ea,estoy tan perdido.,flashcards
jakoinra jaweki,fue tan excitante.,flashcards
kikin raroriki noa,somos tan felices.,flashcards
kikin metsashokoriki mia,¡eres tan hermosa!,flashcards
kikin metsaira riki mia,¡eres tan hermoso!,flashcards
kikin janso riki mia,eres tan mentiroso.,flashcards
kikin ishtora ike,ocurrió tan rápido.,flashcards
kikini paxkinariki ea,¡estoy tan cansada!,flashcards
kikini paxkina riki ea,¡estoy tan cansado!,flashcards
onantikoma joni,eres tan misterioso.,flashcards
kikin raroira riki noa,estamos tan felices.,flashcards
kikin janso riki mia,¡eres tan mentiroso!,flashcards
kikini raroa,estoy tan emocionado.,flashcards
kikin pikashoraira riki ea,estoy tan hambriento.,flashcards
kikini rabini riki ea,estoy tan avergonzada.,flashcards
kikini rabina riki ea,estoy tan avergonzado.,flashcards
axeamis riki ja,él es profesor.,flashcards
axeamisma riki ea,no soy profesor.,flashcards
axeamisra ipachoai ea,yo era profesor.,flashcards
axeamis riki ea,yo soy profesor.,flashcards
¿jarin min axeamis?,¿es tu profesor?,flashcards
min axeamisra ikai ja,seré tu profesor.,flashcards
axeamisninra osanke,el profesor sonrió.,flashcards
axeamisra ea ikasa iki,solía ser profesor.,flashcards
axeamis oini ka,visitó al profesor.,flashcards
¿miarin axeamis?,¿es usted profesor?,flashcards
ea riki axeamispari,todavía soy profesor.,flashcards
miara axeamis iti jake,deberías ser profesor.,flashcards
axeamis ikaxra ea raroshaman iki,disfruto ser profesor.,flashcards
axeamis yokanon akawen,preguntémosle al profesor.,flashcards
chonka kimisha teetaiboya riki ea,tengo 13 empleados.,flashcards
kimisha chonka teetaiboya riki noa,tenemos 30 empleados.,flashcards
teetaibora noa maxkake,necesitamos más empleados.,flashcards
¿jaweti teetaiboyarin mia?,¿cuántos empleados tienes?,flashcards
bai shitawe,cruza la calle.,flashcards
bai shitanon akanwe,crucemos la calle.,flashcards
ja isara een ake,hice algo similar.,flashcards
jakomairara ikai,se pone peor.,flashcards
jakoinrara ikai,se pone mejor.,flashcards
eara rabinmai,me pone nervioso.,flashcards
icha seneanti jawekibo,pone muchos deberes.,flashcards
jaskaakin atibo,acordamos ese plan.,flashcards
yamekiri tee akin peoti,acordamos empezar temprano.,flashcards
kirika wishara en yoyoakai,leo el libro.,flashcards
westiora wishara en yoyo ake,leo una carta.,flashcards
kirika wishara en yoyoayamai,no leo libros.,flashcards
taxnatara en yoyo ake,leo la etiqueta.,flashcards
mesko jawekibo en yoyo akai,leo una revista.,flashcards
jaskati ikai jawekibo en yoyo akai,leo muchas novelas.,flashcards
¿jawekin min ea yoyoyai?,¿qué me cuentas?,flashcards
¿jawe min ea yoiti atipana?,¿qué te cuentas?,flashcards
enra nokon ribinbo kopiake,pagué mis cuentas.,flashcards
noara kenai nonabiri,queremos cuentas separadas.,flashcards
ichatama tanawe,prueba un poco.,flashcards
bata jaweki tanawe,prueba la tarta.,flashcards
nato salsa tanawe,prueba esta salsa.,flashcards
bata jaweki tanawe,prueba este dulce.,flashcards
rabe chonka baritiara basike,duró veinte años.,flashcards
rabe chonka baritiara en seneanke,cumplí veinte años.,flashcards
irake min aka kopi,gracias en avance.,flashcards
noara ochoma raenanaiki,somos amigos cercanos.,flashcards
maroti xobonko kanon kawe,vamos al mercado.,flashcards
min kopi ea yoiwe,dime tu precio.,flashcards
winwe jan kopi,mira el precio.,flashcards
¿natoki jaweti iki?,¿cuánto es esto?,flashcards
¿jawetiorin jawe ani?,¿cuánto mide él?,flashcards
¿jawetiki en mia ribina?,¿cuánto te debo?,flashcards
¿jaweti iwerin ja?,¿cuánto pesa tom?,flashcards
¿jaweti kopiaki nato iki?,¿cuánto costó esto?,flashcards
¿jaki jaweti kopia iki?,¿cuánto cuesta eso?,flashcards
¿jawetiki en kopiakai?,¿cuánto debo pagar?,flashcards
¿jawetiki min kopiaka?,¿cuánto has pagado?,flashcards
jawetiki non ja ribina?,¿cuánto le debemos?,flashcards
jaetiki mia non ribina?,¿cuánto te debemos?,flashcards
oinon iwe jaweti anirin mia,veamos cuánto mides.,flashcards
¿jaweti bataki min akai?,¿cuánto azúcar usas?,flashcards
jawetiki non ribina?,¿cuánto les debemos?,flashcards
¿jaweti sereki ikai?,¿cuánto tiempo dura?,flashcards
jaweti kopiamenki nato?,¿cuánto costará esto?,flashcards
¿jaweti korikiyarin?,¿cuánto dinero tiene?,flashcards
¿jaweti icharin?,¿cuánto es demasiado?,flashcards
¿jawetio basirin ea?,¿cuánto tiempo tengo?,flashcards
jaweti basiki min manati iki?,¿cuánto debes esperar?,flashcards
jaweti koriki mia kenai?,¿cuánto dinero quiere?,flashcards
jaweti korikiyarin mia?,¿cuánto dinero tienes?,flashcards
¿jawetiki min akasai?,¿cuánto querés gastar?,flashcards
¿jaweti koriki mato kenai?,¿cuánto dinero quieren?,flashcards
¿jaweti min ati atipana?,¿cuánto puedes apostar?,flashcards
¿jawetiki noa maxkata?,¿cuánto más necesitamos?,flashcards
¿jawetiyaki iti ja?,¿cuánto deberían obtener?,flashcards
¿jaweti sereki mia ibata?,¿cuánto tiempo estuviste?,flashcards
¿jaweti sereki min manaibata?,¿cuánto estuviste esperando?,flashcards
enra ishtoshoko oinwanke,apenas consigo verla.,flashcards
¿kikin onainra?,¿es un maestro?,flashcards
min baritiara en onanke,sé tu edad.,flashcards
¿jaweti baritiyarin mia?,¿qué edad tienes?,flashcards
enra mia kenai,estaré en contacto.,flashcards
enra mia kenanoxki,estamos en contacto.,flashcards
tom winwe,mira a tom.,flashcards
mishito winwe,mira al gato.,flashcards
atikoma jawekibo,mira que lío.,flashcards
nai winwe,mira al cielo.,flashcards
jakiribi winwe,mira de nuevo.,flashcards
ja xobo winwe,mira esa casa.,flashcards
ispiko winwe,mira al espejo.,flashcards
jan kopi winwe,mira el precio.,flashcards
ribujo winwe,mira la imagen.,flashcards
winwe itan axewe,mira y aprende.,flashcards
koinbo winwe,mira esas nubes.,flashcards
"watoninra yoike ""wenwe""","ella dijo ""mira"".",flashcards
niibo winwe,mira esa montaña.,flashcards
jeman wenreswe,solo mira afuera.,flashcards
nato sikakana oinwe,mira esta pintura.,flashcards
pekaoriakin winwe,¡mira hacia atrás!,flashcards
xobo oinwe,mira aquél edificio.,flashcards
oriakin oinwe,mira hacia adelante.,flashcards
bena jawekibora non bike,compramos mobiliario nuevo.,flashcards
nonra onanyamake,no la conocemos.,flashcards
nonra ja onanyamake,no le conocemos.,flashcards
nonra ja onanyamake,no lo conocemos.,flashcards
enra mia onanyamake,no nos conocemos.,flashcards
noara moa onananke,ya nos conocemos.,flashcards
¿nonki mia onana?,¿acaso te conocemos?,flashcards
¿enki mia onana?,¿acaso nos conocemos?,flashcards
nonra onanke winotai jaweke,conocemos el problema.,flashcards
nonra onanke nato bewa,conocemos esta canción.,flashcards
jawe min bikasai?,¿qué desea comprar?,flashcards
wetsara en bikasai,quiero comprar otra.,flashcards
westiora bitira maxkake,necesito comprar uno.,flashcards
min ja biti iki,quisiera comprar ese.,flashcards
¿jawe min bitiki?,¿qué debería comprar?,flashcards
¿jawen mia bikasai?,¿qué quieres comprar?,flashcards
¿jawe min bikasai?,¿qué quisiera comprar?,flashcards
jara en bikasai,quisiera comprar aquel.,flashcards
¿jawe min biti maxkata?,¿qué necesitas comprar?,flashcards
aspirina bikasi riki ea,quería comprar aspirina.,flashcards
taxnanti bitiya riki ea,necesito comprar estampillas.,flashcards
seneankai joni riki ea,soy alguien responsable.,flashcards
¿mia westiora pisha kenai?,¿quieres una bolsa?,flashcards
ea meniribiwe nokon pisha,devuélveme mi bolsa.,flashcards
eara ja pisha kenai,quiero aquella bolsa.,flashcards
ikonma riki,no es real.,flashcards
ikonmara ike,no fue real.,flashcards
¿natoki ikon iki?,¿esto es real?,flashcards
¿miaki ninkati iki?,¿estás poniendo atención?,flashcards
eara wiso kenai,prefiero el negro.,flashcards
wisora onis iki,lo negro entristece.,flashcards
enra sawepachoai wisho kora,usaba sombrero negro.,flashcards
¿natoki min noa yoiti ja?,¿deberías comunicarnos esto?,flashcards
jara min jeneti jake,deberías dejar eso.,flashcards
parisra en jenekasai,quiero dejar parís.,flashcards
jawekibora winotai,las cosas pasan.,flashcards
jakoma jawekibora winotai,los accidentes pasan.,flashcards
keras riki,no está limpio.,flashcards
kerasma riki,está muy limpio.,flashcards
natora kerasma iki,este está limpio.,flashcards
jainra jawebi yamake,ellos están vacíos.,flashcards
wetsabiresa iti atipanke,podría ser cualquiera.,flashcards
wetsabirestoninra yoyo ati atipanke,cualquiera puede leerlo.,flashcards
wetsabires yokawe,pregúntale a cualquiera.,flashcards
wetsabirestoninra ati atipanke,cualquiera puede hacerlo.,flashcards
wetsabires yokakanwe,pregúntenle a cualquiera.,flashcards
rama ninkawe,ahora escuchá atentamente.,flashcards
jatixonbi ninkawanke,todos escuchaban atentamente.,flashcards
enra ninkawanke,intenté escucharle atentamente.,flashcards
¿jaweratorin jakon?,¿cuál es correcta?,flashcards
mia akinkanti manawe,espero tu ayuda.,flashcards
eara pierdemeyamai,espero no perder.,flashcards
min kananpain riki,espero que ganes.,flashcards
oi bepain riki,espero que llueva.,flashcards
ipain riki,espero que ocurra.,flashcards
mia joripain riki,espero que vuelvas.,flashcards
enra manai min kenati,espero una llamada.,flashcards
ipain riki,espero que funcione.,flashcards
enra mia bakish oinribikasai,espero verla mañana.,flashcards
bakishra en mia oinribikasai,espero verte mañana.,flashcards
enra mia jakiribi oinkasai,espero verte pronto.,flashcards
eara ramabi nokokasai,espero llegar pronto.,flashcards
enra ati jake,espero poder hacerlo.,flashcards
min ea ninkaxonpain riki,espero que entiendas.,flashcards
min ea ninkaxonpain riki,espero que comprendas.,flashcards
eara winotai jawekibo yoikasai,espero ser periodista.,flashcards
ea jainma yoyo iki ipain riki,espero estar equivocada.,flashcards
enra motian jawekibo ika shinanai,recuerdo aquellos tiempos.,flashcards
¡kikin jakoinra shinan?,¡qué gran idea!,flashcards
¡kikin onsa karo!,¡qué gran camión!,flashcards
en oinara min yoyo akai,veo que lees.,flashcards
¿jawe yoyo ati kirikabo min yoyo akai?,¿qué libro lees?,flashcards
¿min chequebo biai?,¿recibe usted cheques?,flashcards
tomra ponte joni iki,tom es fiel.,flashcards
keyotiainra en kananke,yo finalmente gané.,flashcards
jaskapainra keyoibake,finalmente se acabó.,flashcards
keyotiainra tom yoyo ibake,tom finalmente habló.,flashcards
jaskapainra moa viernes iki,finalmente es viernes.,flashcards
keyotiainra non ake,finalmente lo hicimos.,flashcards
tomra keyotiain jikike,tom finalmente accedió.,flashcards
tomra keyotiain yoyo ike,tom finalmente confesó.,flashcards
keyotiainra keyoke,finalmente ha terminado.,flashcards
"keyotiain, jan kananke","finalmente, ella triunfó.",flashcards
tomanra keyotiain kananai,tom triunfará finalmente.,flashcards
en benai kai keyotiain,yo averiguaré finalmente.,flashcards
keyotiainra ja jakomatai,ella finalmente fracasará.,flashcards
keyotiain jan shinanke wanoti,finalmente decidió casarse.,flashcards
ja pishara ea kenai,quiero aquella bolsa.,flashcards
¿mia ja botellaya iki?,¿tienes aquella botella?,flashcards
¿jabaonki jawekibo shinanyama?,¿no tomaron precauciones?,flashcards
matonra ichaira xeake,ustedes tomaron demasiado.,flashcards
jakoma jaweki riki,es totalmente inútil.,flashcards
jara jakon iki,es totalmente normal.,flashcards
eara kikini shinanbenoke,me olvidé totalmente.,flashcards
kikinshaman yame riki,está totalmente oscuro.,flashcards
kikin jakoma jaweki,es totalmente ridículo.,flashcards
jawe chopayomaobi,está totalmente desnudo.,flashcards
jakoma jawekibo,es totalmente inofensivo.,flashcards
kikini sinata riki ea,estoy totalmente furioso.,flashcards
eara moa manoke,estoy totalmente perdida.,flashcards
kikini paxkinara ea iwanke,estaba totalmente agotado.,flashcards
kikini paena riki ea,estoy totalmente borracho.,flashcards
kikini paxkina,estoy totalmente exhausto.,flashcards
westa jawekibo shinani,estoy totalmente confundida.,flashcards
¿jaskara ikon?,¿a poco sí?,flashcards
ichama tanawe,prueba un poco.,flashcards
ichama tanakanwe,prueben un poco.,flashcards
ichama xeati riki,tomamos un poco.,flashcards
shokocha tantiwe,descansa un poco.,flashcards
ichama serera maxkake,queda poco tiempo.,flashcards
ichama korikiya riki ea,tengo poco dinero.,flashcards
shokocha tantinon iwe,relajémonos un poco.,flashcards
ichama sereya riki noa,tenemos poco tiempo.,flashcards
shokocha tsininon ikanwe,divirtámonos un poco.,flashcards
moa awe,hazlo y ya.,flashcards
awe moa,hazlo y punto.,flashcards
lunesnin awe,hazlo el lunes.,flashcards
jaki ribi awe,hazlo otra vez.,flashcards
minbi awe,hazlo tú mismo.,flashcards
jatianbi awe,hazlo al ratito.,flashcards
maxkocha awe,hazlo más chico.,flashcards
anicha awe,hazlo más grande.,flashcards
ramabi awe,hazlo ahora mismo.,flashcards
maxkocha awe,hazlo más pequeño.,flashcards
wishtinbora pikoke,las estrellas salieron.,flashcards
enra yoyo akai,voy a estudiar.,flashcards
¿min yoyo ati atipana?,¿le gusta estudiar?,flashcards
¿min yoyo akai?,¿te gusta estudiar?,flashcards
yoyo akin keyowe,termina de estudiar.,flashcards
¿maton yoyo ati kenrin?,¿les gusta estudiar?,flashcards
¿enki yoyo ati ja?,¿tengo que estudiar?,flashcards
nenonxonra min yoyo ati atipanke,puedes estudiar aquí.,flashcards
minra yoyo aresti jake,deberías estudiar más.,flashcards
eara aleman axekasai,quiero estudiar alemán.,flashcards
eara kirinkonin joi axekasai,quiero estudiar inglés.,flashcards
eara frances axekasai,quería estudiar francés.,flashcards
eara frances axeti jake,debería estudiar francés.,flashcards
derecho axeti shinanke,decidió estudiar derecho.,flashcards
noara kikini axeresti jake,necesitamos estudiar más.,flashcards
eara winota jawekibo axekasai,quiero estudiar historia.,flashcards
enra netetibi axeti shinanke,decidí estudiar diariamente.,flashcards
¡pelotabo jotoaban!,¡qué hincha pelotas!,flashcards
enra yoikasai,lo quiero explicar.,flashcards
jan kepenti bewe,trae la llave.,flashcards
nokon kora bewe,trae mi sombrero.,flashcards
jainxon wishatira en jakon ake,ordené mi escritorio.,flashcards
jara jabicho ibake,él estaba solo.,flashcards
xobonra iwanke,estaba en casa.,flashcards
marotira ibake,estaba en venta.,flashcards
jakonra ibake,estaba muy bien.,flashcards
katiresa ibake,estaba por irme.,flashcards
jakoinra ibake,estaba tan bien.,flashcards
jawebira jakoma yamake,nada estaba mal.,flashcards
ikama parira ibake,no estaba listo.,flashcards
jatibira jakoma ibake,todo estaba mal.,flashcards
tomra jakon ibake,tom estaba bien.,flashcards
tomra jabicho ibake,tom estaba solo.,flashcards
chankatara ibake,él estaba parado.,flashcards
kikin raroshamanra ibake,estaba muy feliz.,flashcards
osanira ea iwanke,me estaba riendo.,flashcards
washitimara iwanke,no estaba celoso.,flashcards
jatibira jakon ibake,todo estaba bien.,flashcards
tomra mashtabicho iwanke,tom estaba calvo.,flashcards
tomra raroshaman ibake,tom estaba feliz.,flashcards
tomra jakon ibake,tom estaba mejor.,flashcards
tomra keras ibake,tom estaba sucio.,flashcards
jara tee aki ibake,él estaba ocupado.,flashcards
kikin yamera ibake,estaba muy oscuro.,flashcards
eara nashi iwanke,me estaba bañando.,flashcards
namatimara ea ibake,no estaba soñando.,flashcards
tomra ibake rateta,tom estaba pálido.,flashcards
tomra onisa ibake,tom estaba triste.,flashcards
eara isini ibake,yo estaba enfermo.,flashcards
¡jaweranoki ibata ja?,¿dónde estaba eso?,flashcards
jara yoyo iki ibake,él estaba hablando.,flashcards
jara wini ibake,él estaba llorando.,flashcards
jan yoyo itiyara iwanke,estaba al teléfono.,flashcards
bochochara iwanke,estaba medio lleno.,flashcards
niweira iwanke,estaba muy ventoso.,flashcards
yatankanama ibake,no estaba atrapado.,flashcards
paenamara ibake,no estaba borracho.,flashcards
jaskaakin ati akamara ibake,no estaba planeado.,flashcards
mia benaira ea ibake,te estaba buscando.,flashcards
tomra chicho ibake,tom estaba adentro.,flashcards
tomra chopayoma ibake,tom estaba desnudo.,flashcards
tomra jainshamama ibake,tom estaba dudando.,flashcards
tomra isini ibake,tom estaba enfermo.,flashcards
tomra bepaen ibake,tom estaba mareado.,flashcards
tomra pasmado ibake,tom estaba pasmado.,flashcards
tomra benota ibake,tom estaba perdido.,flashcards
tomra niskani ibake,tom estaba sudando.,flashcards
¿tsoaki jain ibata?,¿quién estaba allí?,flashcards
bakishra ea isini ibake,ayer estaba enferma.,flashcards
kikini paenara ibake,estaba muy borracho.,flashcards
rabintanira ibake,estaba muy nervioso.,flashcards
jaskaakin ati akamara ibake,no estaba preparado.,flashcards
yoyo aresira ibake,solo estaba leyendo.,flashcards
mia manaira ibake,te estaba esperando.,flashcards
mia chibanira ibake,te estaba siguiendo.,flashcards
jainparira ibake,todavía estaba allí.,flashcards
tomra rateta ibake,tom estaba asustado.,flashcards
tomra rateta ibake,tom estaba aterrado.,flashcards
tomra yatankana ibake,tom estaba atrapado.,flashcards
tomra paena ibake,tom estaba borracho.,flashcards
tomra bewai ibake,tom estaba cantando.,flashcards
tomra ibake ochocha,tom estaba distante.,flashcards
tomra ibake paxkina,tom estaba exhausto.,flashcards
tomra sai ibake,tom estaba gritando.,flashcards
